dataset,image_id,path,reason,detail,source_split
eyeq,39294_right,data/raw/eyeq/images/39294_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39294_right.jpeg,train
eyeq,39297_left,data/raw/eyeq/images/39297_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39297_left.jpeg,train
eyeq,39297_right,data/raw/eyeq/images/39297_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39297_right.jpeg,train
eyeq,39298_left,data/raw/eyeq/images/39298_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39298_left.jpeg,train
eyeq,39298_right,data/raw/eyeq/images/39298_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39298_right.jpeg,train
eyeq,393_right,data/raw/eyeq/images/393_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/393_right.jpeg,train
eyeq,39305_left,data/raw/eyeq/images/39305_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39305_left.jpeg,train
eyeq,39309_left,data/raw/eyeq/images/39309_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39309_left.jpeg,train
eyeq,39309_right,data/raw/eyeq/images/39309_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39309_right.jpeg,train
eyeq,39315_right,data/raw/eyeq/images/39315_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39315_right.jpeg,train
eyeq,3932_left,data/raw/eyeq/images/3932_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/3932_left.jpeg,train
eyeq,3932_right,data/raw/eyeq/images/3932_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/3932_right.jpeg,train
eyeq,39321_right,data/raw/eyeq/images/39321_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39321_right.jpeg,train
eyeq,39323_right,data/raw/eyeq/images/39323_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39323_right.jpeg,train
eyeq,39325_left,data/raw/eyeq/images/39325_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39325_left.jpeg,train
eyeq,39325_right,data/raw/eyeq/images/39325_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39325_right.jpeg,train
eyeq,3933_left,data/raw/eyeq/images/3933_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/3933_left.jpeg,train
eyeq,3933_right,data/raw/eyeq/images/3933_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/3933_right.jpeg,train
eyeq,39333_left,data/raw/eyeq/images/39333_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39333_left.jpeg,train
eyeq,39333_right,data/raw/eyeq/images/39333_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39333_right.jpeg,train
eyeq,39336_left,data/raw/eyeq/images/39336_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39336_left.jpeg,train
eyeq,39338_right,data/raw/eyeq/images/39338_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39338_right.jpeg,train
eyeq,39343_left,data/raw/eyeq/images/39343_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39343_left.jpeg,train
eyeq,39343_right,data/raw/eyeq/images/39343_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39343_right.jpeg,train
eyeq,39351_left,data/raw/eyeq/images/39351_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39351_left.jpeg,train
eyeq,39351_right,data/raw/eyeq/images/39351_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39351_right.jpeg,train
eyeq,39352_right,data/raw/eyeq/images/39352_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39352_right.jpeg,train
eyeq,39353_left,data/raw/eyeq/images/39353_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39353_left.jpeg,train
eyeq,39354_right,data/raw/eyeq/images/39354_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39354_right.jpeg,train
eyeq,39358_right,data/raw/eyeq/images/39358_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39358_right.jpeg,train
eyeq,39359_left,data/raw/eyeq/images/39359_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39359_left.jpeg,train
eyeq,39359_right,data/raw/eyeq/images/39359_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39359_right.jpeg,train
eyeq,39362_left,data/raw/eyeq/images/39362_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39362_left.jpeg,train
eyeq,39362_right,data/raw/eyeq/images/39362_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39362_right.jpeg,train
eyeq,39365_left,data/raw/eyeq/images/39365_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39365_left.jpeg,train
eyeq,39365_right,data/raw/eyeq/images/39365_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39365_right.jpeg,train
eyeq,39367_left,data/raw/eyeq/images/39367_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39367_left.jpeg,train
eyeq,39367_right,data/raw/eyeq/images/39367_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39367_right.jpeg,train
eyeq,39376_left,data/raw/eyeq/images/39376_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39376_left.jpeg,train
eyeq,39379_right,data/raw/eyeq/images/39379_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39379_right.jpeg,train
eyeq,3938_left,data/raw/eyeq/images/3938_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/3938_left.jpeg,train
eyeq,3938_right,data/raw/eyeq/images/3938_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/3938_right.jpeg,train
eyeq,39381_right,data/raw/eyeq/images/39381_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39381_right.jpeg,train
eyeq,39385_right,data/raw/eyeq/images/39385_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39385_right.jpeg,train
eyeq,39395_left,data/raw/eyeq/images/39395_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39395_left.jpeg,train
eyeq,39399_left,data/raw/eyeq/images/39399_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39399_left.jpeg,train
eyeq,3940_right,data/raw/eyeq/images/3940_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/3940_right.jpeg,train
eyeq,39403_right,data/raw/eyeq/images/39403_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39403_right.jpeg,train
eyeq,39413_left,data/raw/eyeq/images/39413_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39413_left.jpeg,train
eyeq,39414_left,data/raw/eyeq/images/39414_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39414_left.jpeg,train
eyeq,39415_left,data/raw/eyeq/images/39415_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39415_left.jpeg,train
eyeq,39415_right,data/raw/eyeq/images/39415_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39415_right.jpeg,train
eyeq,39420_right,data/raw/eyeq/images/39420_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39420_right.jpeg,train
eyeq,39435_right,data/raw/eyeq/images/39435_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39435_right.jpeg,train
eyeq,39441_left,data/raw/eyeq/images/39441_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39441_left.jpeg,train
eyeq,39441_right,data/raw/eyeq/images/39441_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39441_right.jpeg,train
eyeq,39451_right,data/raw/eyeq/images/39451_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39451_right.jpeg,train
eyeq,39453_left,data/raw/eyeq/images/39453_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39453_left.jpeg,train
eyeq,39453_right,data/raw/eyeq/images/39453_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39453_right.jpeg,train
eyeq,39456_left,data/raw/eyeq/images/39456_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39456_left.jpeg,train
eyeq,39456_right,data/raw/eyeq/images/39456_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39456_right.jpeg,train
eyeq,39459_left,data/raw/eyeq/images/39459_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39459_left.jpeg,train
eyeq,39462_right,data/raw/eyeq/images/39462_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39462_right.jpeg,train
eyeq,39465_right,data/raw/eyeq/images/39465_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39465_right.jpeg,train
eyeq,39467_left,data/raw/eyeq/images/39467_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39467_left.jpeg,train
eyeq,39467_right,data/raw/eyeq/images/39467_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39467_right.jpeg,train
eyeq,39468_left,data/raw/eyeq/images/39468_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39468_left.jpeg,train
eyeq,39468_right,data/raw/eyeq/images/39468_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39468_right.jpeg,train
eyeq,3948_left,data/raw/eyeq/images/3948_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/3948_left.jpeg,train
eyeq,39480_left,data/raw/eyeq/images/39480_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39480_left.jpeg,train
eyeq,39480_right,data/raw/eyeq/images/39480_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39480_right.jpeg,train
eyeq,39481_left,data/raw/eyeq/images/39481_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39481_left.jpeg,train
eyeq,39481_right,data/raw/eyeq/images/39481_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39481_right.jpeg,train
eyeq,39483_left,data/raw/eyeq/images/39483_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39483_left.jpeg,train
eyeq,39483_right,data/raw/eyeq/images/39483_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39483_right.jpeg,train
eyeq,39484_left,data/raw/eyeq/images/39484_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39484_left.jpeg,train
eyeq,39484_right,data/raw/eyeq/images/39484_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39484_right.jpeg,train
eyeq,39496_left,data/raw/eyeq/images/39496_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39496_left.jpeg,train
eyeq,39496_right,data/raw/eyeq/images/39496_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39496_right.jpeg,train
eyeq,395_left,data/raw/eyeq/images/395_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/395_left.jpeg,train
eyeq,395_right,data/raw/eyeq/images/395_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/395_right.jpeg,train
eyeq,39500_left,data/raw/eyeq/images/39500_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39500_left.jpeg,train
eyeq,39500_right,data/raw/eyeq/images/39500_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39500_right.jpeg,train
eyeq,39502_left,data/raw/eyeq/images/39502_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39502_left.jpeg,train
eyeq,39510_left,data/raw/eyeq/images/39510_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39510_left.jpeg,train
eyeq,39510_right,data/raw/eyeq/images/39510_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39510_right.jpeg,train
eyeq,39513_left,data/raw/eyeq/images/39513_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39513_left.jpeg,train
eyeq,39513_right,data/raw/eyeq/images/39513_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39513_right.jpeg,train
eyeq,39521_left,data/raw/eyeq/images/39521_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39521_left.jpeg,train
eyeq,39521_right,data/raw/eyeq/images/39521_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39521_right.jpeg,train
eyeq,39527_left,data/raw/eyeq/images/39527_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39527_left.jpeg,train
eyeq,39530_left,data/raw/eyeq/images/39530_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39530_left.jpeg,train
eyeq,39530_right,data/raw/eyeq/images/39530_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39530_right.jpeg,train
eyeq,39540_right,data/raw/eyeq/images/39540_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39540_right.jpeg,train
eyeq,39544_right,data/raw/eyeq/images/39544_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39544_right.jpeg,train
eyeq,39546_left,data/raw/eyeq/images/39546_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39546_left.jpeg,train
eyeq,39546_right,data/raw/eyeq/images/39546_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39546_right.jpeg,train
eyeq,39554_left,data/raw/eyeq/images/39554_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39554_left.jpeg,train
eyeq,39559_left,data/raw/eyeq/images/39559_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39559_left.jpeg,train
eyeq,39559_right,data/raw/eyeq/images/39559_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39559_right.jpeg,train
eyeq,39564_left,data/raw/eyeq/images/39564_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39564_left.jpeg,train
eyeq,3957_left,data/raw/eyeq/images/3957_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/3957_left.jpeg,train
eyeq,39571_right,data/raw/eyeq/images/39571_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39571_right.jpeg,train
eyeq,39575_left,data/raw/eyeq/images/39575_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39575_left.jpeg,train
eyeq,39583_left,data/raw/eyeq/images/39583_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39583_left.jpeg,train
eyeq,39585_left,data/raw/eyeq/images/39585_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39585_left.jpeg,train
eyeq,39585_right,data/raw/eyeq/images/39585_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39585_right.jpeg,train
eyeq,39595_left,data/raw/eyeq/images/39595_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39595_left.jpeg,train
eyeq,39598_left,data/raw/eyeq/images/39598_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39598_left.jpeg,train
eyeq,39598_right,data/raw/eyeq/images/39598_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39598_right.jpeg,train
eyeq,396_left,data/raw/eyeq/images/396_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/396_left.jpeg,train
eyeq,396_right,data/raw/eyeq/images/396_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/396_right.jpeg,train
eyeq,39604_left,data/raw/eyeq/images/39604_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39604_left.jpeg,train
eyeq,39604_right,data/raw/eyeq/images/39604_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39604_right.jpeg,train
eyeq,39611_left,data/raw/eyeq/images/39611_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39611_left.jpeg,train
eyeq,39611_right,data/raw/eyeq/images/39611_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39611_right.jpeg,train
eyeq,39612_left,data/raw/eyeq/images/39612_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39612_left.jpeg,train
eyeq,39613_left,data/raw/eyeq/images/39613_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39613_left.jpeg,train
eyeq,39613_right,data/raw/eyeq/images/39613_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39613_right.jpeg,train
eyeq,39626_left,data/raw/eyeq/images/39626_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39626_left.jpeg,train
eyeq,39626_right,data/raw/eyeq/images/39626_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39626_right.jpeg,train
eyeq,39627_right,data/raw/eyeq/images/39627_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39627_right.jpeg,train
eyeq,39628_left,data/raw/eyeq/images/39628_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39628_left.jpeg,train
eyeq,39632_left,data/raw/eyeq/images/39632_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39632_left.jpeg,train
eyeq,39632_right,data/raw/eyeq/images/39632_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39632_right.jpeg,train
eyeq,39637_left,data/raw/eyeq/images/39637_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39637_left.jpeg,train
eyeq,39637_right,data/raw/eyeq/images/39637_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39637_right.jpeg,train
eyeq,39650_left,data/raw/eyeq/images/39650_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39650_left.jpeg,train
eyeq,39650_right,data/raw/eyeq/images/39650_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39650_right.jpeg,train
eyeq,39652_left,data/raw/eyeq/images/39652_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39652_left.jpeg,train
eyeq,39653_right,data/raw/eyeq/images/39653_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39653_right.jpeg,train
eyeq,39657_left,data/raw/eyeq/images/39657_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39657_left.jpeg,train
eyeq,39657_right,data/raw/eyeq/images/39657_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39657_right.jpeg,train
eyeq,39660_left,data/raw/eyeq/images/39660_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39660_left.jpeg,train
eyeq,39660_right,data/raw/eyeq/images/39660_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39660_right.jpeg,train
eyeq,39663_left,data/raw/eyeq/images/39663_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39663_left.jpeg,train
eyeq,39663_right,data/raw/eyeq/images/39663_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39663_right.jpeg,train
eyeq,39664_left,data/raw/eyeq/images/39664_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39664_left.jpeg,train
eyeq,39664_right,data/raw/eyeq/images/39664_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39664_right.jpeg,train
eyeq,39667_left,data/raw/eyeq/images/39667_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39667_left.jpeg,train
eyeq,39667_right,data/raw/eyeq/images/39667_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39667_right.jpeg,train
eyeq,39668_right,data/raw/eyeq/images/39668_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39668_right.jpeg,train
eyeq,3967_left,data/raw/eyeq/images/3967_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/3967_left.jpeg,train
eyeq,3967_right,data/raw/eyeq/images/3967_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/3967_right.jpeg,train
eyeq,39671_left,data/raw/eyeq/images/39671_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39671_left.jpeg,train
eyeq,39671_right,data/raw/eyeq/images/39671_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39671_right.jpeg,train
eyeq,39674_left,data/raw/eyeq/images/39674_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39674_left.jpeg,train
eyeq,39676_left,data/raw/eyeq/images/39676_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39676_left.jpeg,train
eyeq,39676_right,data/raw/eyeq/images/39676_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39676_right.jpeg,train
eyeq,39679_right,data/raw/eyeq/images/39679_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39679_right.jpeg,train
eyeq,39687_left,data/raw/eyeq/images/39687_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39687_left.jpeg,train
eyeq,39689_left,data/raw/eyeq/images/39689_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39689_left.jpeg,train
eyeq,39689_right,data/raw/eyeq/images/39689_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39689_right.jpeg,train
eyeq,39691_left,data/raw/eyeq/images/39691_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39691_left.jpeg,train
eyeq,39693_left,data/raw/eyeq/images/39693_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39693_left.jpeg,train
eyeq,39693_right,data/raw/eyeq/images/39693_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39693_right.jpeg,train
eyeq,39697_left,data/raw/eyeq/images/39697_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39697_left.jpeg,train
eyeq,39697_right,data/raw/eyeq/images/39697_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39697_right.jpeg,train
eyeq,39698_left,data/raw/eyeq/images/39698_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39698_left.jpeg,train
eyeq,39699_left,data/raw/eyeq/images/39699_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39699_left.jpeg,train
eyeq,39699_right,data/raw/eyeq/images/39699_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39699_right.jpeg,train
eyeq,39702_left,data/raw/eyeq/images/39702_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39702_left.jpeg,train
eyeq,39702_right,data/raw/eyeq/images/39702_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39702_right.jpeg,train
eyeq,39705_left,data/raw/eyeq/images/39705_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39705_left.jpeg,train
eyeq,39705_right,data/raw/eyeq/images/39705_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39705_right.jpeg,train
eyeq,39711_left,data/raw/eyeq/images/39711_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39711_left.jpeg,train
eyeq,39711_right,data/raw/eyeq/images/39711_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39711_right.jpeg,train
eyeq,39713_left,data/raw/eyeq/images/39713_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39713_left.jpeg,train
eyeq,39713_right,data/raw/eyeq/images/39713_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39713_right.jpeg,train
eyeq,39714_left,data/raw/eyeq/images/39714_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39714_left.jpeg,train
eyeq,39714_right,data/raw/eyeq/images/39714_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39714_right.jpeg,train
eyeq,39717_left,data/raw/eyeq/images/39717_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39717_left.jpeg,train
eyeq,39717_right,data/raw/eyeq/images/39717_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39717_right.jpeg,train
eyeq,39718_left,data/raw/eyeq/images/39718_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39718_left.jpeg,train
eyeq,39718_right,data/raw/eyeq/images/39718_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39718_right.jpeg,train
eyeq,39720_left,data/raw/eyeq/images/39720_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39720_left.jpeg,train
eyeq,39720_right,data/raw/eyeq/images/39720_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39720_right.jpeg,train
eyeq,39729_right,data/raw/eyeq/images/39729_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39729_right.jpeg,train
eyeq,3973_left,data/raw/eyeq/images/3973_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/3973_left.jpeg,train
eyeq,3973_right,data/raw/eyeq/images/3973_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/3973_right.jpeg,train
eyeq,39733_left,data/raw/eyeq/images/39733_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39733_left.jpeg,train
eyeq,39733_right,data/raw/eyeq/images/39733_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39733_right.jpeg,train
eyeq,39739_left,data/raw/eyeq/images/39739_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39739_left.jpeg,train
eyeq,39741_left,data/raw/eyeq/images/39741_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39741_left.jpeg,train
eyeq,39741_right,data/raw/eyeq/images/39741_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39741_right.jpeg,train
eyeq,39743_left,data/raw/eyeq/images/39743_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39743_left.jpeg,train
eyeq,39748_left,data/raw/eyeq/images/39748_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39748_left.jpeg,train
eyeq,39751_left,data/raw/eyeq/images/39751_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39751_left.jpeg,train
eyeq,39751_right,data/raw/eyeq/images/39751_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39751_right.jpeg,train
eyeq,39752_left,data/raw/eyeq/images/39752_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39752_left.jpeg,train
eyeq,39753_left,data/raw/eyeq/images/39753_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39753_left.jpeg,train
eyeq,39753_right,data/raw/eyeq/images/39753_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39753_right.jpeg,train
eyeq,39756_left,data/raw/eyeq/images/39756_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39756_left.jpeg,train
eyeq,39757_left,data/raw/eyeq/images/39757_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39757_left.jpeg,train
eyeq,39757_right,data/raw/eyeq/images/39757_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39757_right.jpeg,train
eyeq,39761_left,data/raw/eyeq/images/39761_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39761_left.jpeg,train
eyeq,39761_right,data/raw/eyeq/images/39761_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39761_right.jpeg,train
eyeq,39764_left,data/raw/eyeq/images/39764_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39764_left.jpeg,train
eyeq,39764_right,data/raw/eyeq/images/39764_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39764_right.jpeg,train
eyeq,39772_right,data/raw/eyeq/images/39772_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39772_right.jpeg,train
eyeq,39773_right,data/raw/eyeq/images/39773_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39773_right.jpeg,train
eyeq,39778_left,data/raw/eyeq/images/39778_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39778_left.jpeg,train
eyeq,39778_right,data/raw/eyeq/images/39778_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39778_right.jpeg,train
eyeq,39790_left,data/raw/eyeq/images/39790_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39790_left.jpeg,train
eyeq,39790_right,data/raw/eyeq/images/39790_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39790_right.jpeg,train
eyeq,39793_left,data/raw/eyeq/images/39793_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39793_left.jpeg,train
eyeq,39796_left,data/raw/eyeq/images/39796_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39796_left.jpeg,train
eyeq,39796_right,data/raw/eyeq/images/39796_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39796_right.jpeg,train
